"Notes"	"County"	"County Code"	"Daily Max Heat Index (C)"	"Daily Max Heat Index (C) Code"	Avg Daily Max Heat Index (C)
"Total"	"Perry County, TN"	"47135"			33.35
	"Pickett County, TN"	"47137"	"26"	"26"	26.39
	"Pickett County, TN"	"47137"	"27"	"27"	27.20
	"Pickett County, TN"	"47137"	"28"	"28"	28.06
	"Pickett County, TN"	"47137"	"29"	"29"	29.05
	"Pickett County, TN"	"47137"	"30"	"30"	30.00
	"Pickett County, TN"	"47137"	"31"	"31"	30.98
	"Pickett County, TN"	"47137"	"32"	"32"	31.98
	"Pickett County, TN"	"47137"	"33"	"33"	32.95
	"Pickett County, TN"	"47137"	"34"	"34"	33.95
	"Pickett County, TN"	"47137"	"35"	"35"	34.98
	"Pickett County, TN"	"47137"	"36"	"36"	35.95
	"Pickett County, TN"	"47137"	"37"	"37"	36.99
	"Pickett County, TN"	"47137"	"38"	"38"	37.96
	"Pickett County, TN"	"47137"	"39"	"39"	39.02
	"Pickett County, TN"	"47137"	"40"	"40"	39.98
	"Pickett County, TN"	"47137"	"41"	"41"	40.96
	"Pickett County, TN"	"47137"	"42"	"42"	42.05
	"Pickett County, TN"	"47137"	"43"	"43"	43.03
	"Pickett County, TN"	"47137"	"44"	"44"	44.25
	"Pickett County, TN"	"47137"	"45"	"45"	44.70
	"Pickett County, TN"	"47137"	"46"	"46"	45.97
	"Pickett County, TN"	"47137"	"N/A"	"N/A"	Missing
"Total"	"Pickett County, TN"	"47137"			31.99
	"Polk County, TN"	"47139"	"26"	"26"	26.43
	"Polk County, TN"	"47139"	"27"	"27"	27.19
	"Polk County, TN"	"47139"	"28"	"28"	28.09
	"Polk County, TN"	"47139"	"29"	"29"	29.05
	"Polk County, TN"	"47139"	"30"	"30"	29.96
	"Polk County, TN"	"47139"	"31"	"31"	30.97
	"Polk County, TN"	"47139"	"32"	"32"	32.02
	"Polk County, TN"	"47139"	"33"	"33"	33.02
	"Polk County, TN"	"47139"	"34"	"34"	33.98
	"Polk County, TN"	"47139"	"35"	"35"	34.99
	"Polk County, TN"	"47139"	"36"	"36"	35.94
	"Polk County, TN"	"47139"	"37"	"37"	36.91
	"Polk County, TN"	"47139"	"38"	"38"	38.00
	"Polk County, TN"	"47139"	"39"	"39"	38.91
	"Polk County, TN"	"47139"	"40"	"40"	39.85
	"Polk County, TN"	"47139"	"41"	"41"	41.10
	"Polk County, TN"	"47139"	"42"	"42"	41.95
	"Polk County, TN"	"47139"	"43"	"43"	43.05
	"Polk County, TN"	"47139"	"N/A"	"N/A"	Missing
"Total"	"Polk County, TN"	"47139"			31.67
	"Putnam County, TN"	"47141"	"26"	"26"	26.40
	"Putnam County, TN"	"47141"	"27"	"27"	27.17
	"Putnam County, TN"	"47141"	"28"	"28"	28.10
	"Putnam County, TN"	"47141"	"29"	"29"	29.06
	"Putnam County, TN"	"47141"	"30"	"30"	30.01
	"Putnam County, TN"	"47141"	"31"	"31"	30.98
	"Putnam County, TN"	"47141"	"32"	"32"	32.01
	"Putnam County, TN"	"47141"	"33"	"33"	32.98
	"Putnam County, TN"	"47141"	"34"	"34"	34.00
	"Putnam County, TN"	"47141"	"35"	"35"	34.97
	"Putnam County, TN"	"47141"	"36"	"36"	36.00
	"Putnam County, TN"	"47141"	"37"	"37"	37.01
	"Putnam County, TN"	"47141"	"38"	"38"	37.97
	"Putnam County, TN"	"47141"	"39"	"39"	39.09
	"Putnam County, TN"	"47141"	"40"	"40"	39.93
	"Putnam County, TN"	"47141"	"41"	"41"	41.03
	"Putnam County, TN"	"47141"	"42"	"42"	42.13
	"Putnam County, TN"	"47141"	"43"	"43"	42.92
	"Putnam County, TN"	"47141"	"44"	"44"	44.06
	"Putnam County, TN"	"47141"	"45"	"45"	45.38
	"Putnam County, TN"	"47141"	"N/A"	"N/A"	Missing
"Total"	"Putnam County, TN"	"47141"			31.88
	"Rhea County, TN"	"47143"	"26"	"26"	26.31
	"Rhea County, TN"	"47143"	"27"	"27"	27.18
	"Rhea County, TN"	"47143"	"28"	"28"	28.10
	"Rhea County, TN"	"47143"	"29"	"29"	29.04
	"Rhea County, TN"	"47143"	"30"	"30"	29.99
	"Rhea County, TN"	"47143"	"31"	"31"	31.00
	"Rhea County, TN"	"47143"	"32"	"32"	32.02
	"Rhea County, TN"	"47143"	"33"	"33"	32.97
	"Rhea County, TN"	"47143"	"34"	"34"	33.99
	"Rhea County, TN"	"47143"	"35"	"35"	34.99
	"Rhea County, TN"	"47143"	"36"	"36"	35.97
	"Rhea County, TN"	"47143"	"37"	"37"	36.98
	"Rhea County, TN"	"47143"	"38"	"38"	37.88
	"Rhea County, TN"	"47143"	"39"	"39"	38.99
	"Rhea County, TN"	"47143"	"40"	"40"	39.93
	"Rhea County, TN"	"47143"	"41"	"41"	40.90
	"Rhea County, TN"	"47143"	"42"	"42"	42.03
	"Rhea County, TN"	"47143"	"43"	"43"	42.78
	"Rhea County, TN"	"47143"	"44"	"44"	43.91
	"Rhea County, TN"	"47143"	"N/A"	"N/A"	Missing
"Total"	"Rhea County, TN"	"47143"			31.82
	"Roane County, TN"	"47145"	"26"	"26"	26.35
	"Roane County, TN"	"47145"	"27"	"27"	27.20
	"Roane County, TN"	"47145"	"28"	"28"	28.04
	"Roane County, TN"	"47145"	"29"	"29"	29.00
	"Roane County, TN"	"47145"	"30"	"30"	30.01
	"Roane County, TN"	"47145"	"31"	"31"	30.99
	"Roane County, TN"	"47145"	"32"	"32"	32.00
	"Roane County, TN"	"47145"	"33"	"33"	33.00
	"Roane County, TN"	"47145"	"34"	"34"	33.98
	"Roane County, TN"	"47145"	"35"	"35"	34.98
	"Roane County, TN"	"47145"	"36"	"36"	35.99
	"Roane County, TN"	"47145"	"37"	"37"	36.96
	"Roane County, TN"	"47145"	"38"	"38"	38.03
	"Roane County, TN"	"47145"	"39"	"39"	38.95
	"Roane County, TN"	"47145"	"40"	"40"	40.04
	"Roane County, TN"	"47145"	"41"	"41"	40.97
	"Roane County, TN"	"47145"	"42"	"42"	41.97
	"Roane County, TN"	"47145"	"43"	"43"	42.89
	"Roane County, TN"	"47145"	"44"	"44"	44.14
	"Roane County, TN"	"47145"	"45"	"45"	45.14
	"Roane County, TN"	"47145"	"46"	"46"	45.94
	"Roane County, TN"	"47145"	"N/A"	"N/A"	Missing
"Total"	"Roane County, TN"	"47145"			32.24
	"Robertson County, TN"	"47147"	"26"	"26"	26.31
	"Robertson County, TN"	"47147"	"27"	"27"	27.23
	"Robertson County, TN"	"47147"	"28"	"28"	28.05
	"Robertson County, TN"	"47147"	"29"	"29"	29.02
	"Robertson County, TN"	"47147"	"30"	"30"	30.00
	"Robertson County, TN"	"47147"	"31"	"31"	31.03
	"Robertson County, TN"	"47147"	"32"	"32"	31.97
	"Robertson County, TN"	"47147"	"33"	"33"	32.98
	"Robertson County, TN"	"47147"	"34"	"34"	34.00
	"Robertson County, TN"	"47147"	"35"	"35"	34.99
	"Robertson County, TN"	"47147"	"36"	"36"	35.97
	"Robertson County, TN"	"47147"	"37"	"37"	36.98
	"Robertson County, TN"	"47147"	"38"	"38"	38.00
	"Robertson County, TN"	"47147"	"39"	"39"	38.97
	"Robertson County, TN"	"47147"	"40"	"40"	39.93
	"Robertson County, TN"	"47147"	"41"	"41"	40.96
	"Robertson County, TN"	"47147"	"42"	"42"	41.97
	"Robertson County, TN"	"47147"	"43"	"43"	42.93
	"Robertson County, TN"	"47147"	"44"	"44"	43.82
	"Robertson County, TN"	"47147"	"45"	"45"	45.13
	"Robertson County, TN"	"47147"	"46"	"46"	45.93
	"Robertson County, TN"	"47147"	"47"	"47"	47.28
	"Robertson County, TN"	"47147"	"48"	"48"	47.94
	"Robertson County, TN"	"47147"	"50"	"50"	50.02
	"Robertson County, TN"	"47147"	"N/A"	"N/A"	Missing
"Total"	"Robertson County, TN"	"47147"			32.98
	"Rutherford County, TN"	"47149"	"26"	"26"	26.24
	"Rutherford County, TN"	"47149"	"27"	"27"	27.21
	"Rutherford County, TN"	"47149"	"28"	"28"	28.07
	"Rutherford County, TN"	"47149"	"29"	"29"	29.02
	"Rutherford County, TN"	"47149"	"30"	"30"	29.99
	"Rutherford County, TN"	"47149"	"31"	"31"	31.02
	"Rutherford County, TN"	"47149"	"32"	"32"	31.99
	"Rutherford County, TN"	"47149"	"33"	"33"	32.98
	"Rutherford County, TN"	"47149"	"34"	"34"	34.00
	"Rutherford County, TN"	"47149"	"35"	"35"	34.99
	"Rutherford County, TN"	"47149"	"36"	"36"	35.98
	"Rutherford County, TN"	"47149"	"37"	"37"	36.98
	"Rutherford County, TN"	"47149"	"38"	"38"	37.97
	"Rutherford County, TN"	"47149"	"39"	"39"	38.95
	"Rutherford County, TN"	"47149"	"40"	"40"	39.97
	"Rutherford County, TN"	"47149"	"41"	"41"	40.94
	"Rutherford County, TN"	"47149"	"42"	"42"	41.98
	"Rutherford County, TN"	"47149"	"43"	"43"	42.86
	"Rutherford County, TN"	"47149"	"44"	"44"	44.02
	"Rutherford County, TN"	"47149"	"45"	"45"	44.87
	"Rutherford County, TN"	"47149"	"46"	"46"	45.88
	"Rutherford County, TN"	"47149"	"47"	"47"	46.70
	"Rutherford County, TN"	"47149"	"48"	"48"	47.80
	"Rutherford County, TN"	"47149"	"N/A"	"N/A"	Missing
"Total"	"Rutherford County, TN"	"47149"			32.87
	"Scott County, TN"	"47151"	"26"	"26"	26.31
	"Scott County, TN"	"47151"	"27"	"27"	27.18
	"Scott County, TN"	"47151"	"28"	"28"	28.12
	"Scott County, TN"	"47151"	"29"	"29"	29.01
	"Scott County, TN"	"47151"	"30"	"30"	30.01
	"Scott County, TN"	"47151"	"31"	"31"	30.99
	"Scott County, TN"	"47151"	"32"	"32"	31.98
	"Scott County, TN"	"47151"	"33"	"33"	32.98
	"Scott County, TN"	"47151"	"34"	"34"	33.97
	"Scott County, TN"	"47151"	"35"	"35"	35.02
	"Scott County, TN"	"47151"	"36"	"36"	35.95
	"Scott County, TN"	"47151"	"37"	"37"	36.99
	"Scott County, TN"	"47151"	"38"	"38"	37.98
	"Scott County, TN"	"47151"	"39"	"39"	38.95
	"Scott County, TN"	"47151"	"40"	"40"	39.96
	"Scott County, TN"	"47151"	"41"	"41"	41.12
	"Scott County, TN"	"47151"	"42"	"42"	41.79
	"Scott County, TN"	"47151"	"43"	"43"	43.24
	"Scott County, TN"	"47151"	"N/A"	"N/A"	Missing
"Total"	"Scott County, TN"	"47151"			31.11
	"Sequatchie County, TN"	"47153"	"26"	"26"	26.35
	"Sequatchie County, TN"	"47153"	"27"	"27"	27.16
	"Sequatchie County, TN"	"47153"	"28"	"28"	28.14
	"Sequatchie County, TN"	"47153"	"29"	"29"	29.02
	"Sequatchie County, TN"	"47153"	"30"	"30"	29.96
	"Sequatchie County, TN"	"47153"	"31"	"31"	31.01
	"Sequatchie County, TN"	"47153"	"32"	"32"	31.99
	"Sequatchie County, TN"	"47153"	"33"	"33"	32.98
	"Sequatchie County, TN"	"47153"	"34"	"34"	33.95
	"Sequatchie County, TN"	"47153"	"35"	"35"	34.97
	"Sequatchie County, TN"	"47153"	"36"	"36"	35.88
	"Sequatchie County, TN"	"47153"	"37"	"37"	37.00
	"Sequatchie County, TN"	"47153"	"38"	"38"	37.98
	"Sequatchie County, TN"	"47153"	"39"	"39"	39.00
	"Sequatchie County, TN"	"47153"	"40"	"40"	39.98
	"Sequatchie County, TN"	"47153"	"41"	"41"	41.18
	"Sequatchie County, TN"	"47153"	"N/A"	"N/A"	Missing
"Total"	"Sequatchie County, TN"	"47153"			31.06
	"Sevier County, TN"	"47155"	"26"	"26"	26.35
	"Sevier County, TN"	"47155"	"27"	"27"	27.15
	"Sevier County, TN"	"47155"	"28"	"28"	28.12
	"Sevier County, TN"	"47155"	"29"	"29"	29.03
	"Sevier County, TN"	"47155"	"30"	"30"	29.99
	"Sevier County, TN"	"47155"	"31"	"31"	31.00
	"Sevier County, TN"	"47155"	"32"	"32"	32.00
	"Sevier County, TN"	"47155"	"33"	"33"	32.97
	"Sevier County, TN"	"47155"	"34"	"34"	33.97
	"Sevier County, TN"	"47155"	"35"	"35"	34.97
	"Sevier County, TN"	"47155"	"36"	"36"	35.94
	"Sevier County, TN"	"47155"	"37"	"37"	36.90
	"Sevier County, TN"	"47155"	"38"	"38"	37.87
	"Sevier County, TN"	"47155"	"39"	"39"	38.84
	"Sevier County, TN"	"47155"	"N/A"	"N/A"	Missing
"Total"	"Sevier County, TN"	"47155"			31.54
	"Shelby County, TN"	"47157"	"26"	"26"	26.25
	"Shelby County, TN"	"47157"	"27"	"27"	27.09
	"Shelby County, TN"	"47157"	"28"	"28"	28.05
	"Shelby County, TN"	"47157"	"29"	"29"	29.00
	"Shelby County, TN"	"47157"	"30"	"30"	30.01
	"Shelby County, TN"	"47157"	"31"	"31"	31.03
	"Shelby County, TN"	"47157"	"32"	"32"	31.97
	"Shelby County, TN"	"47157"	"33"	"33"	32.99
	"Shelby County, TN"	"47157"	"34"	"34"	33.99
	"Shelby County, TN"	"47157"	"35"	"35"	35.00
	"Shelby County, TN"	"47157"	"36"	"36"	35.99
	"Shelby County, TN"	"47157"	"37"	"37"	37.00
	"Shelby County, TN"	"47157"	"38"	"38"	37.99
	"Shelby County, TN"	"47157"	"39"	"39"	38.99
	"Shelby County, TN"	"47157"	"40"	"40"	40.00
	"Shelby County, TN"	"47157"	"41"	"41"	40.98
	"Shelby County, TN"	"47157"	"42"	"42"	41.94
	"Shelby County, TN"	"47157"	"43"	"43"	43.01
	"Shelby County, TN"	"47157"	"44"	"44"	43.95
	"Shelby County, TN"	"47157"	"45"	"45"	44.91
	"Shelby County, TN"	"47157"	"46"	"46"	46.03
	"Shelby County, TN"	"47157"	"47"	"47"	46.93
	"Shelby County, TN"	"47157"	"48"	"48"	47.85
	"Shelby County, TN"	"47157"	"49"	"49"	48.69
	"Shelby County, TN"	"47157"	"50"	"50"	50.02
	"Shelby County, TN"	"47157"	"N/A"	"N/A"	Missing
"Total"	"Shelby County, TN"	"47157"			34.24
	"Smith County, TN"	"47159"	"26"	"26"	26.43
	"Smith County, TN"	"47159"	"27"	"27"	27.22
	"Smith County, TN"	"47159"	"28"	"28"	28.10
	"Smith County, TN"	"47159"	"29"	"29"	29.00
	"Smith County, TN"	"47159"	"30"	"30"	30.01
	"Smith County, TN"	"47159"	"31"	"31"	31.01
	"Smith County, TN"	"47159"	"32"	"32"	31.99
	"Smith County, TN"	"47159"	"33"	"33"	32.97
	"Smith County, TN"	"47159"	"34"	"34"	34.02
	"Smith County, TN"	"47159"	"35"	"35"	34.99
	"Smith County, TN"	"47159"	"36"	"36"	35.95
	"Smith County, TN"	"47159"	"37"	"37"	36.98
	"Smith County, TN"	"47159"	"38"	"38"	38.01
	"Smith County, TN"	"47159"	"39"	"39"	38.95
	"Smith County, TN"	"47159"	"40"	"40"	39.95
	"Smith County, TN"	"47159"	"41"	"41"	40.96
	"Smith County, TN"	"47159"	"42"	"42"	41.93
	"Smith County, TN"	"47159"	"43"	"43"	42.96
	"Smith County, TN"	"47159"	"44"	"44"	44.00
	"Smith County, TN"	"47159"	"45"	"45"	44.99
	"Smith County, TN"	"47159"	"46"	"46"	46.06
	"Smith County, TN"	"47159"	"47"	"47"	46.84
	"Smith County, TN"	"47159"	"49"	"49"	49.23
	"Smith County, TN"	"47159"	"N/A"	"N/A"	Missing
"Total"	"Smith County, TN"	"47159"			32.89
	"Stewart County, TN"	"47161"	"26"	"26"	26.37
	"Stewart County, TN"	"47161"	"27"	"27"	27.16
	"Stewart County, TN"	"47161"	"28"	"28"	28.03
	"Stewart County, TN"	"47161"	"29"	"29"	29.01
	"Stewart County, TN"	"47161"	"30"	"30"	29.99
	"Stewart County, TN"	"47161"	"31"	"31"	30.99
	"Stewart County, TN"	"47161"	"32"	"32"	32.00
	"Stewart County, TN"	"47161"	"33"	"33"	32.97
	"Stewart County, TN"	"47161"	"34"	"34"	34.00
	"Stewart County, TN"	"47161"	"35"	"35"	34.99
	"Stewart County, TN"	"47161"	"36"	"36"	36.00
	"Stewart County, TN"	"47161"	"37"	"37"	37.00
	"Stewart County, TN"	"47161"	"38"	"38"	37.99
	"Stewart County, TN"	"47161"	"39"	"39"	39.00
	"Stewart County, TN"	"47161"	"40"	"40"	39.96
	"Stewart County, TN"	"47161"	"41"	"41"	41.01
	"Stewart County, TN"	"47161"	"42"	"42"	41.97
	"Stewart County, TN"	"47161"	"43"	"43"	42.91
	"Stewart County, TN"	"47161"	"44"	"44"	43.95
	"Stewart County, TN"	"47161"	"45"	"45"	45.02
	"Stewart County, TN"	"47161"	"46"	"46"	45.66
	"Stewart County, TN"	"47161"	"47"	"47"	46.94
	"Stewart County, TN"	"47161"	"48"	"48"	47.73
	"Stewart County, TN"	"47161"	"49"	"49"	49.11
	"Stewart County, TN"	"47161"	"50"	"50"	49.53
	"Stewart County, TN"	"47161"	"51"	"51"	50.82
	"Stewart County, TN"	"47161"	"N/A"	"N/A"	Missing
"Total"	"Stewart County, TN"	"47161"			33.53
	"Sullivan County, TN"	"47163"	"26"	"26"	26.33
	"Sullivan County, TN"	"47163"	"27"	"27"	27.18
	"Sullivan County, TN"	"47163"	"28"	"28"	28.10
	"Sullivan County, TN"	"47163"	"29"	"29"	29.01
	"Sullivan County, TN"	"47163"	"30"	"30"	30.00
	"Sullivan County, TN"	"47163"	"31"	"31"	30.98
	"Sullivan County, TN"	"47163"	"32"	"32"	31.98
	"Sullivan County, TN"	"47163"	"33"	"33"	33.01
	"Sullivan County, TN"	"47163"	"34"	"34"	34.01
	"Sullivan County, TN"	"47163"	"35"	"35"	34.84
	"Sullivan County, TN"	"47163"	"36"	"36"	35.92
	"Sullivan County, TN"	"47163"	"37"	"37"	37.09
	"Sullivan County, TN"	"47163"	"38"	"38"	37.89
	"Sullivan County, TN"	"47163"	"39"	"39"	38.82
	"Sullivan County, TN"	"47163"	"40"	"40"	40.09
	"Sullivan County, TN"	"47163"	"41"	"41"	40.52
	"Sullivan County, TN"	"47163"	"N/A"	"N/A"	Missing
"Total"	"Sullivan County, TN"	"47163"			30.72
	"Sumner County, TN"	"47165"	"26"	"26"	26.25
	"Sumner County, TN"	"47165"	"27"	"27"	27.21
	"Sumner County, TN"	"47165"	"28"	"28"	28.07
	"Sumner County, TN"	"47165"	"29"	"29"	29.00
	"Sumner County, TN"	"47165"	"30"	"30"	29.99
	"Sumner County, TN"	"47165"	"31"	"31"	31.04
	"Sumner County, TN"	"47165"	"32"	"32"	31.99
	"Sumner County, TN"	"47165"	"33"	"33"	32.99
	"Sumner County, TN"	"47165"	"34"	"34"	34.01
	"Sumner County, TN"	"47165"	"35"	"35"	34.99
	"Sumner County, TN"	"47165"	"36"	"36"	35.96
	"Sumner County, TN"	"47165"	"37"	"37"	37.01
	"Sumner County, TN"	"47165"	"38"	"38"	38.04
	"Sumner County, TN"	"47165"	"39"	"39"	38.99
	"Sumner County, TN"	"47165"	"40"	"40"	39.98
	"Sumner County, TN"	"47165"	"41"	"41"	41.02
	"Sumner County, TN"	"47165"	"42"	"42"	42.05
	"Sumner County, TN"	"47165"	"43"	"43"	42.93
	"Sumner County, TN"	"47165"	"44"	"44"	43.64
	"Sumner County, TN"	"47165"	"45"	"45"	45.19
	"Sumner County, TN"	"47165"	"46"	"46"	45.96
	"Sumner County, TN"	"47165"	"47"	"47"	47.10
	"Sumner County, TN"	"47165"	"48"	"48"	48.20
	"Sumner County, TN"	"47165"	"50"	"50"	49.55
	"Sumner County, TN"	"47165"	"N/A"	"N/A"	Missing
"Total"	"Sumner County, TN"	"47165"			32.86
	"Tipton County, TN"	"47167"	"26"	"26"	26.27
	"Tipton County, TN"	"47167"	"27"	"27"	27.11
	"Tipton County, TN"	"47167"	"28"	"28"	28.05
	"Tipton County, TN"	"47167"	"29"	"29"	29.02
	"Tipton County, TN"	"47167"	"30"	"30"	30.05
	"Tipton County, TN"	"47167"	"31"	"31"	31.04
	"Tipton County, TN"	"47167"	"32"	"32"	31.99
	"Tipton County, TN"	"47167"	"33"	"33"	33.01
	"Tipton County, TN"	"47167"	"34"	"34"	33.99
	"Tipton County, TN"	"47167"	"35"	"35"	35.01
	"Tipton County, TN"	"47167"	"36"	"36"	36.01
	"Tipton County, TN"	"47167"	"37"	"37"	37.01
	"Tipton County, TN"	"47167"	"38"	"38"	37.99
	"Tipton County, TN"	"47167"	"39"	"39"	39.00
	"Tipton County, TN"	"47167"	"40"	"40"	39.99
	"Tipton County, TN"	"47167"	"41"	"41"	41.02
	"Tipton County, TN"	"47167"	"42"	"42"	42.01
	"Tipton County, TN"	"47167"	"43"	"43"	43.00
	"Tipton County, TN"	"47167"	"44"	"44"	43.92
	"Tipton County, TN"	"47167"	"45"	"45"	45.02
	"Tipton County, TN"	"47167"	"46"	"46"	46.01
	"Tipton County, TN"	"47167"	"47"	"47"	46.88
	"Tipton County, TN"	"47167"	"48"	"48"	48.13
	"Tipton County, TN"	"47167"	"49"	"49"	48.82
	"Tipton County, TN"	"47167"	"50"	"50"	49.67
	"Tipton County, TN"	"47167"	"N/A"	"N/A"	Missing
"Total"	"Tipton County, TN"	"47167"			34.08
	"Trousdale County, TN"	"47169"	"26"	"26"	26.47
	"Trousdale County, TN"	"47169"	"27"	"27"	27.19
	"Trousdale County, TN"	"47169"	"28"	"28"	28.09
	"Trousdale County, TN"	"47169"	"29"	"29"	29.01
	"Trousdale County, TN"	"47169"	"30"	"30"	30.03
	"Trousdale County, TN"	"47169"	"31"	"31"	31.04
	"Trousdale County, TN"	"47169"	"32"	"32"	32.01
	"Trousdale County, TN"	"47169"	"33"	"33"	33.01
	"Trousdale County, TN"	"47169"	"34"	"34"	34.03
	"Trousdale County, TN"	"47169"	"35"	"35"	35.01
	"Trousdale County, TN"	"47169"	"36"	"36"	35.99
	"Trousdale County, TN"	"47169"	"37"	"37"	36.97
	"Trousdale County, TN"	"47169"	"38"	"38"	38.02
	"Trousdale County, TN"	"47169"	"39"	"39"	39.02
	"Trousdale County, TN"	"47169"	"40"	"40"	40.03
	"Trousdale County, TN"	"47169"	"41"	"41"	41.07
	"Trousdale County, TN"	"47169"	"42"	"42"	42.13
	"Trousdale County, TN"	"47169"	"43"	"43"	43.00
	"Trousdale County, TN"	"47169"	"44"	"44"	43.93
	"Trousdale County, TN"	"47169"	"45"	"45"	45.12
	"Trousdale County, TN"	"47169"	"46"	"46"	45.93
	"Trousdale County, TN"	"47169"	"47"	"47"	46.76
	"Trousdale County, TN"	"47169"	"49"	"49"	49.11
	"Trousdale County, TN"	"47169"	"N/A"	"N/A"	Missing
"Total"	"Trousdale County, TN"	"47169"			32.79
	"Unicoi County, TN"	"47171"	"27"	"27"	27.26
	"Unicoi County, TN"	"47171"	"28"	"28"	28.12
	"Unicoi County, TN"	"47171"	"29"	"29"	28.96
	"Unicoi County, TN"	"47171"	"30"	"30"	30.00
	"Unicoi County, TN"	"47171"	"31"	"31"	30.93
	"Unicoi County, TN"	"47171"	"32"	"32"	31.86
	"Unicoi County, TN"	"47171"	"33"	"33"	32.83
	"Unicoi County, TN"	"47171"	"34"	"34"	34.00
	"Unicoi County, TN"	"47171"	"35"	"35"	34.83
	"Unicoi County, TN"	"47171"	"N/A"	"N/A"	Missing
"Total"	"Unicoi County, TN"	"47171"			29.31
	"Union County, TN"	"47173"	"26"	"26"	26.30
	"Union County, TN"	"47173"	"27"	"27"	27.20
	"Union County, TN"	"47173"	"28"	"28"	28.07
	"Union County, TN"	"47173"	"29"	"29"	29.01
	"Union County, TN"	"47173"	"30"	"30"	30.01
	"Union County, TN"	"47173"	"31"	"31"	30.99
	"Union County, TN"	"47173"	"32"	"32"	31.99
	"Union County, TN"	"47173"	"33"	"33"	32.98
	"Union County, TN"	"47173"	"34"	"34"	33.98
	"Union County, TN"	"47173"	"35"	"35"	34.97
	"Union County, TN"	"47173"	"36"	"36"	36.01
	"Union County, TN"	"47173"	"37"	"37"	36.97
	"Union County, TN"	"47173"	"38"	"38"	37.92
	"Union County, TN"	"47173"	"39"	"39"	38.93
	"Union County, TN"	"47173"	"40"	"40"	39.94
	"Union County, TN"	"47173"	"41"	"41"	40.87
	"Union County, TN"	"47173"	"42"	"42"	41.76
	"Union County, TN"	"47173"	"43"	"43"	43.08
	"Union County, TN"	"47173"	"44"	"44"	43.87
	"Union County, TN"	"47173"	"N/A"	"N/A"	Missing
"Total"	"Union County, TN"	"47173"			31.55
	"Van Buren County, TN"	"47175"	"26"	"26"	26.37
	"Van Buren County, TN"	"47175"	"27"	"27"	27.14
	"Van Buren County, TN"	"47175"	"28"	"28"	28.11
	"Van Buren County, TN"	"47175"	"29"	"29"	29.03
	"Van Buren County, TN"	"47175"	"30"	"30"	30.00
	"Van Buren County, TN"	"47175"	"31"	"31"	31.02
	"Van Buren County, TN"	"47175"	"32"	"32"	32.00
	"Van Buren County, TN"	"47175"	"33"	"33"	32.97
	"Van Buren County, TN"	"47175"	"34"	"34"	33.96
	"Van Buren County, TN"	"47175"	"35"	"35"	34.99
	"Van Buren County, TN"	"47175"	"36"	"36"	35.98
	"Van Buren County, TN"	"47175"	"37"	"37"	36.96
	"Van Buren County, TN"	"47175"	"38"	"38"	38.05
	"Van Buren County, TN"	"47175"	"39"	"39"	38.91
	"Van Buren County, TN"	"47175"	"40"	"40"	39.88
	"Van Buren County, TN"	"47175"	"41"	"41"	40.92
	"Van Buren County, TN"	"47175"	"42"	"42"	42.24
	"Van Buren County, TN"	"47175"	"N/A"	"N/A"	Missing
"Total"	"Van Buren County, TN"	"47175"			31.27
	"Warren County, TN"	"47177"	"26"	"26"	26.42
	"Warren County, TN"	"47177"	"27"	"27"	27.19
	"Warren County, TN"	"47177"	"28"	"28"	28.09
	"Warren County, TN"	"47177"	"29"	"29"	29.02
	"Warren County, TN"	"47177"	"30"	"30"	30.00
	"Warren County, TN"	"47177"	"31"	"31"	30.98
	"Warren County, TN"	"47177"	"32"	"32"	31.97
	"Warren County, TN"	"47177"	"33"	"33"	32.97
	"Warren County, TN"	"47177"	"34"	"34"	33.98
	"Warren County, TN"	"47177"	"35"	"35"	34.97
	"Warren County, TN"	"47177"	"36"	"36"	35.95
	"Warren County, TN"	"47177"	"37"	"37"	37.00
	"Warren County, TN"	"47177"	"38"	"38"	37.95
	"Warren County, TN"	"47177"	"39"	"39"	38.95
	"Warren County, TN"	"47177"	"40"	"40"	39.97
	"Warren County, TN"	"47177"	"41"	"41"	41.02
	"Warren County, TN"	"47177"	"42"	"42"	41.98
	"Warren County, TN"	"47177"	"43"	"43"	43.20
	"Warren County, TN"	"47177"	"44"	"44"	44.05
	"Warren County, TN"	"47177"	"45"	"45"	44.62
	"Warren County, TN"	"47177"	"N/A"	"N/A"	Missing
"Total"	"Warren County, TN"	"47177"			31.91
	"Washington County, TN"	"47179"	"26"	"26"	26.39
	"Washington County, TN"	"47179"	"27"	"27"	27.20
	"Washington County, TN"	"47179"	"28"	"28"	28.10
	"Washington County, TN"	"47179"	"29"	"29"	29.02
	"Washington County, TN"	"47179"	"30"	"30"	30.00
	"Washington County, TN"	"47179"	"31"	"31"	30.97
	"Washington County, TN"	"47179"	"32"	"32"	31.97
	"Washington County, TN"	"47179"	"33"	"33"	32.97
	"Washington County, TN"	"47179"	"34"	"34"	33.96
	"Washington County, TN"	"47179"	"35"	"35"	34.91
	"Washington County, TN"	"47179"	"36"	"36"	36.07
	"Washington County, TN"	"47179"	"37"	"37"	36.98
	"Washington County, TN"	"47179"	"38"	"38"	37.87
	"Washington County, TN"	"47179"	"39"	"39"	38.79
	"Washington County, TN"	"47179"	"40"	"40"	40.06
	"Washington County, TN"	"47179"	"41"	"41"	40.67
	"Washington County, TN"	"47179"	"N/A"	"N/A"	Missing
